simulationId,setId,timeToCreate,actionId,typeOfAction,recordType,recordId,associationType,associationTypeId,associatedRecordId,payload,details
{{simulationId}},23,1125,300,create_deal,deal,deal_{{simulationId}}_23,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_23|company_{{simulationId}}_23,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},21,1145,400,create_ticket,ticket,ticket_{{simulationId}}_21,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_21|company_{{simulationId}}_21,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},14,1150,400,update_ticket,ticket,ticket_{{simulationId}}_14,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},16,1150,300,update_deal,deal,deal_{{simulationId}}_16,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},16,1150,300,update_deal,deal,deal_{{simulationId}}_16,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},18,1150,300,update_deal,deal,deal_{{simulationId}}_18,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},20,1150,300,update_deal,deal,deal_{{simulationId}}_20,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},22,1150,300,update_deal,deal,deal_{{simulationId}}_22,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},12,1155,500,create_note,note,note_{{simulationId}}_12_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_12,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},14,1155,500,create_note,note,note_{{simulationId}}_14_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_14,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},18,1155,500,create_note,note,note_{{simulationId}}_18_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_18,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},22,1155,500,create_note,note,note_{{simulationId}}_22_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_22,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},24,1155,200,create_company,company,company_{{simulationId}}_24,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},24,1155,100,create_contact,contact,contact_{{simulationId}}_24,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},21,1160,400,update_ticket,ticket,ticket_{{simulationId}}_21,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},23,1160,300,update_deal,deal,deal_{{simulationId}}_23,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},23,1165,500,create_note,note,note_{{simulationId}}_23_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_23,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},24,1175,300,create_deal,deal,deal_{{simulationId}}_24,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_24|company_{{simulationId}}_24,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},22,1195,400,create_ticket,ticket,ticket_{{simulationId}}_22,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_22|company_{{simulationId}}_22,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},15,1200,400,update_ticket,ticket,ticket_{{simulationId}}_15,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},17,1200,300,update_deal,deal,deal_{{simulationId}}_17,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},17,1200,300,update_deal,deal,deal_{{simulationId}}_17,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},19,1200,300,update_deal,deal,deal_{{simulationId}}_19,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},21,1200,300,update_deal,deal,deal_{{simulationId}}_21,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},23,1200,300,update_deal,deal,deal_{{simulationId}}_23,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},13,1205,500,create_note,note,note_{{simulationId}}_13_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_13,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},15,1205,500,create_note,note,note_{{simulationId}}_15_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_15,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},19,1205,500,create_note,note,note_{{simulationId}}_19_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_19,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},23,1205,500,create_note,note,note_{{simulationId}}_23_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_23,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},25,1205,200,create_company,company,company_{{simulationId}}_25,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},25,1205,100,create_contact,contact,contact_{{simulationId}}_25,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},22,1210,400,update_ticket,ticket,ticket_{{simulationId}}_22,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},24,1210,300,update_deal,deal,deal_{{simulationId}}_24,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},24,1215,500,create_note,note,note_{{simulationId}}_24_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_24,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},25,1225,300,create_deal,deal,deal_{{simulationId}}_25,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_25|company_{{simulationId}}_25,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},23,1245,400,create_ticket,ticket,ticket_{{simulationId}}_23,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_23|company_{{simulationId}}_23,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},16,1250,400,update_ticket,ticket,ticket_{{simulationId}}_16,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},18,1250,300,update_deal,deal,deal_{{simulationId}}_18,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},18,1250,300,update_deal,deal,deal_{{simulationId}}_18,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},20,1250,300,update_deal,deal,deal_{{simulationId}}_20,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},22,1250,300,update_deal,deal,deal_{{simulationId}}_22,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},24,1250,300,update_deal,deal,deal_{{simulationId}}_24,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},14,1255,500,create_note,note,note_{{simulationId}}_14_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_14,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},16,1255,500,create_note,note,note_{{simulationId}}_16_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_16,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},20,1255,500,create_note,note,note_{{simulationId}}_20_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_20,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},24,1255,500,create_note,note,note_{{simulationId}}_24_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_24,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},26,1255,200,create_company,company,company_{{simulationId}}_26,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},26,1255,100,create_contact,contact,contact_{{simulationId}}_26,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},23,1260,400,update_ticket,ticket,ticket_{{simulationId}}_23,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},25,1260,300,update_deal,deal,deal_{{simulationId}}_25,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},25,1265,500,create_note,note,note_{{simulationId}}_25_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_25,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},26,1275,300,create_deal,deal,deal_{{simulationId}}_26,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_26|company_{{simulationId}}_26,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},24,1295,400,create_ticket,ticket,ticket_{{simulationId}}_24,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_24|company_{{simulationId}}_24,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},17,1300,400,update_ticket,ticket,ticket_{{simulationId}}_17,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},19,1300,300,update_deal,deal,deal_{{simulationId}}_19,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},19,1300,300,update_deal,deal,deal_{{simulationId}}_19,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},21,1300,300,update_deal,deal,deal_{{simulationId}}_21,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},23,1300,300,update_deal,deal,deal_{{simulationId}}_23,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},25,1300,300,update_deal,deal,deal_{{simulationId}}_25,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},15,1305,500,create_note,note,note_{{simulationId}}_15_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_15,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},17,1305,500,create_note,note,note_{{simulationId}}_17_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_17,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},21,1305,500,create_note,note,note_{{simulationId}}_21_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_21,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},25,1305,500,create_note,note,note_{{simulationId}}_25_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_25,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},27,1305,200,create_company,company,company_{{simulationId}}_27,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},27,1305,100,create_contact,contact,contact_{{simulationId}}_27,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},24,1310,400,update_ticket,ticket,ticket_{{simulationId}}_24,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},26,1310,300,update_deal,deal,deal_{{simulationId}}_26,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},26,1315,500,create_note,note,note_{{simulationId}}_26_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_26,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},27,1325,300,create_deal,deal,deal_{{simulationId}}_27,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_27|company_{{simulationId}}_27,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},25,1345,400,create_ticket,ticket,ticket_{{simulationId}}_25,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_25|company_{{simulationId}}_25,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},18,1350,400,update_ticket,ticket,ticket_{{simulationId}}_18,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},20,1350,300,update_deal,deal,deal_{{simulationId}}_20,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},20,1350,300,update_deal,deal,deal_{{simulationId}}_20,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},22,1350,300,update_deal,deal,deal_{{simulationId}}_22,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},24,1350,300,update_deal,deal,deal_{{simulationId}}_24,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},26,1350,300,update_deal,deal,deal_{{simulationId}}_26,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},16,1355,500,create_note,note,note_{{simulationId}}_16_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_16,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},18,1355,500,create_note,note,note_{{simulationId}}_18_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_18,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},22,1355,500,create_note,note,note_{{simulationId}}_22_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_22,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},26,1355,500,create_note,note,note_{{simulationId}}_26_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_26,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},28,1355,200,create_company,company,company_{{simulationId}}_28,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},28,1355,100,create_contact,contact,contact_{{simulationId}}_28,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},25,1360,400,update_ticket,ticket,ticket_{{simulationId}}_25,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},27,1360,300,update_deal,deal,deal_{{simulationId}}_27,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},27,1365,500,create_note,note,note_{{simulationId}}_27_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_27,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},28,1375,300,create_deal,deal,deal_{{simulationId}}_28,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_28|company_{{simulationId}}_28,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},26,1395,400,create_ticket,ticket,ticket_{{simulationId}}_26,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_26|company_{{simulationId}}_26,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},19,1400,400,update_ticket,ticket,ticket_{{simulationId}}_19,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},21,1400,300,update_deal,deal,deal_{{simulationId}}_21,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},21,1400,300,update_deal,deal,deal_{{simulationId}}_21,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},23,1400,300,update_deal,deal,deal_{{simulationId}}_23,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},25,1400,300,update_deal,deal,deal_{{simulationId}}_25,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},27,1400,300,update_deal,deal,deal_{{simulationId}}_27,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},17,1405,500,create_note,note,note_{{simulationId}}_17_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_17,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},19,1405,500,create_note,note,note_{{simulationId}}_19_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_19,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},23,1405,500,create_note,note,note_{{simulationId}}_23_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_23,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},27,1405,500,create_note,note,note_{{simulationId}}_27_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_27,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},29,1405,200,create_company,company,company_{{simulationId}}_29,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},29,1405,100,create_contact,contact,contact_{{simulationId}}_29,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},26,1410,400,update_ticket,ticket,ticket_{{simulationId}}_26,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},28,1410,300,update_deal,deal,deal_{{simulationId}}_28,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},28,1415,500,create_note,note,note_{{simulationId}}_28_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_28,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},29,1425,300,create_deal,deal,deal_{{simulationId}}_29,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_29|company_{{simulationId}}_29,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
